location,date,humidity
3573,2023-08-02,99.9
3573,2023-08-03,99.9
3573,2023-08-04,99.9
3573,2023-08-05,99.9
3573,2023-08-06,99.9
3573,2023-08-07,99.9
3573,2023-08-08,99.9
3573,2023-08-09,99.9
3573,2023-08-10,99.9
3573,2023-08-11,99.9
3573,2023-08-12,99.9
3573,2023-08-13,99.9
3573,2023-08-14,99.9
3573,2023-08-15,92.2
3573,2023-08-16,99.9
3573,2023-08-17,99.9
3573,2023-08-18,99.9
3573,2023-08-19,99.9
3573,2023-08-20,99.9
3573,2023-08-21,99.9
3573,2023-08-22,99.9
3573,2023-08-23,99.9
3573,2023-08-24,99.9
3573,2023-08-25,99.9
3573,2023-08-26,99.9
3573,2023-08-27,99.9
3573,2023-08-28,99.9
3573,2023-08-29,99.9
3573,2023-08-30,99.9
3573,2023-08-31,99.9
3576,2023-08-01,95.5
3576,2023-08-02,98.1
3576,2023-08-03,97.2
3576,2023-08-04,99.9
3576,2023-08-05,93.4
3576,2023-08-07,93.0
3576,2023-08-09,95.0
3576,2023-08-10,99.2
3576,2023-08-11,92.6
3576,2023-08-12,83.9
3576,2023-08-13,90.7
3576,2023-08-15,91.6
3576,2023-08-16,91.0
3576,2023-08-17,91.7
3576,2023-08-18,91.6
3576,2023-08-19,50.9
3576,2023-08-20,48.1
3576,2023-08-21,58.9
3576,2023-08-23,81.3
3576,2023-08-24,79.3
3576,2023-08-25,75.6
3576,2023-08-27,63.3
3576,2023-08-28,74.2
3576,2023-08-29,75.3
3576,2023-08-30,80.4
3576,2023-08-31,95.8
3596,2023-08-04,99.9
3596,2023-08-07,93.1
3596,2023-08-08,92.4
3596,2023-08-14,83.4
3596,2023-08-15,91.4
3596,2023-08-16,93.0
3596,2023-08-19,53.9
3596,2023-08-20,88.1
3596,2023-08-21,67.4
3596,2023-08-22,92.3
3596,2023-08-23,96.7
3596,2023-08-24,73.3
3596,2023-08-26,74.8
3596,2023-08-27,66.4
3596,2023-08-29,60.7
3612,2023-08-01,83.6
3612,2023-08-02,83.9
3612,2023-08-03,86.7
3612,2023-08-04,83.8
3612,2023-08-05,79.2
3612,2023-08-06,81.0
3612,2023-08-07,77.3
3612,2023-08-08,79.0
3612,2023-08-09,82.3
3612,2023-08-10,86.7
3612,2023-08-11,73.1
3612,2023-08-12,75.9
3612,2023-08-13,77.9
3612,2023-08-14,75.7
3612,2023-08-15,77.6
3612,2023-08-16,72.7
3612,2023-08-17,78.5
3612,2023-08-18,76.5
3612,2023-08-19,76.0
3612,2023-08-20,74.6
3612,2023-08-21,72.0
3612,2023-08-22,78.0
3612,2023-08-23,76.3
3612,2023-08-24,73.4
3612,2023-08-25,60.4
3612,2023-08-26,70.5
3612,2023-08-27,73.6
3612,2023-08-28,75.1
3612,2023-08-29,73.2
3612,2023-08-30,75.9
18,2020-12-01,65.1
18,2020-12-02,87.0
18,2020-12-03,82.2
18,2020-12-04,84.4
18,2020-12-05,63.2
18,2020-12-06,80.9
18,2020-12-07,82.4
18,2020-12-08,82.2
18,2020-12-09,80.4
18,2020-12-10,82.5
18,2020-12-11,78.6
18,2020-12-12,71.1
18,2020-12-13,78.4
18,2020-12-14,74.0
18,2020-12-15,69.4
18,2020-12-16,67.7
18,2020-12-17,71.0
18,2020-12-18,70.0
18,2020-12-19,66.8
18,2020-12-20,71.2
18,2020-12-21,74.3
18,2020-12-22,76.7
18,2020-12-23,66.6
18,2020-12-24,78.2
18,2020-12-25,48.6
18,2020-12-26,72.7
18,2020-12-27,68.6
18,2020-12-28,60.0
18,2020-12-29,60.8
18,2020-12-30,64.1
18,2020-12-31,66.7
33,2020-12-09,96.9
33,2020-12-10,97.3
33,2020-12-11,90.0
33,2020-12-12,96.0
33,2020-12-13,95.9
33,2020-12-14,93.0
33,2020-12-15,92.2
33,2020-12-16,92.3
33,2020-12-17,93.1
33,2020-12-18,94.1
33,2020-12-19,93.2
33,2020-12-20,95.2
33,2020-12-21,94.7
33,2020-12-22,95.8
33,2020-12-23,95.0
33,2020-12-24,96.1
33,2020-12-25,92.1
33,2020-12-26,93.1
33,2020-12-27,91.3
33,2020-12-28,84.0
33,2020-12-29,86.1
33,2020-12-30,93.7
33,2020-12-31,98.2
59,2020-12-01,99.9
59,2020-12-10,99.9
59,2020-12-31,99.9
76,2020-12-04,97.9
76,2020-12-05,90.0
76,2020-12-08,98.6
76,2020-12-10,97.3
76,2020-12-11,95.5
77,2020-12-01,99.9
77,2020-12-02,99.9
77,2020-12-03,99.9
77,2020-12-04,99.9
77,2020-12-05,99.9
77,2020-12-06,99.9
77,2020-12-07,99.9
77,2020-12-08,99.9
77,2020-12-09,99.9
77,2020-12-10,99.9
77,2020-12-11,99.9
77,2020-12-12,99.9
77,2020-12-13,99.9
77,2020-12-14,99.9
77,2020-12-15,99.9
77,2020-12-16,99.9
77,2020-12-17,99.9
77,2020-12-18,99.9
77,2020-12-19,99.9
77,2020-12-20,99.9
77,2020-12-21,99.9
77,2020-12-22,99.9
77,2020-12-23,99.9
77,2020-12-24,99.9
77,2020-12-25,99.9
77,2020-12-26,99.9
77,2020-12-27,99.9
77,2020-12-28,99.9
77,2020-12-29,99.9
77,2020-12-30,99.9
77,2020-12-31,99.9
18,2021-12-02,95.7
18,2021-12-03,94.4
18,2021-12-04,95.3
18,2021-12-05,95.9
18,2021-12-06,94.6
18,2021-12-07,91.7
18,2021-12-08,91.4
18,2021-12-09,92.9
18,2021-12-10,92.1
18,2021-12-11,88.8
18,2021-12-12,88.5
18,2021-12-13,91.0
18,2021-12-14,97.2
18,2021-12-15,93.2
18,2021-12-16,96.3
18,2021-12-17,93.6
18,2021-12-18,94.1
18,2021-12-19,93.8
18,2021-12-20,96.8
18,2021-12-21,98.2
18,2021-12-22,97.5
18,2021-12-23,99.9
18,2021-12-24,99.9
18,2021-12-25,99.9
18,2021-12-26,94.6
18,2021-12-27,96.3
18,2021-12-28,97.0
18,2021-12-29,96.9
18,2021-12-30,94.9
33,2021-12-01,98.9
33,2021-12-02,99.5
33,2021-12-03,99.9
33,2021-12-04,99.9
33,2021-12-05,99.9
33,2021-12-06,99.9
33,2021-12-07,99.9
33,2021-12-08,99.9
33,2021-12-09,99.9
33,2021-12-10,99.9
33,2021-12-11,99.9
33,2021-12-12,99.1
33,2021-12-13,99.9
33,2021-12-14,99.9
33,2021-12-15,99.9
33,2021-12-16,99.9
33,2021-12-17,99.9
33,2021-12-18,99.9
33,2021-12-19,99.9
33,2021-12-20,99.9
33,2021-12-21,99.9
33,2021-12-22,99.9
33,2021-12-23,99.9
33,2021-12-24,99.9
33,2021-12-25,99.9
33,2021-12-26,99.9
33,2021-12-27,99.9
33,2021-12-28,99.9
33,2021-12-29,97.9
33,2021-12-30,98.6
33,2021-12-31,97.7
35,2021-12-01,99.9
35,2021-12-02,99.9
35,2021-12-03,99.9
35,2021-12-04,99.9
35,2021-12-05,99.9
35,2021-12-06,99.9
35,2021-12-07,99.9
35,2021-12-08,99.9
35,2021-12-09,99.9
35,2021-12-10,99.9
35,2021-12-11,99.9
35,2021-12-12,99.9
35,2021-12-13,99.9
35,2021-12-14,99.9
35,2021-12-15,99.9
35,2021-12-16,99.9
35,2021-12-17,99.9
35,2021-12-18,99.9
35,2021-12-19,99.9
35,2021-12-20,99.9
35,2021-12-21,99.9
35,2021-12-22,99.9
35,2021-12-23,99.9
35,2021-12-24,99.9
35,2021-12-25,99.9
35,2021-12-26,99.9
35,2021-12-27,99.9
35,2021-12-28,99.9
35,2021-12-29,99.9
35,2021-12-30,99.9
35,2021-12-31,99.9
37,2021-12-01,66.0
37,2021-12-02,76.0
37,2021-12-03,73.0
37,2021-12-04,74.0
37,2021-12-05,75.0
37,2021-12-06,73.0
37,2021-12-07,70.0
37,2021-12-08,69.0
37,2021-12-09,69.0
37,2021-12-10,70.0
37,2021-12-11,71.0
37,2021-12-12,62.0
37,2021-12-13,70.0
37,2021-12-14,68.0
37,2021-12-15,72.0
37,2021-12-16,72.0
37,2021-12-17,68.0
37,2021-12-18,71.0
37,2021-12-19,72.0
37,2021-12-20,72.0
37,2021-12-21,77.0
37,2021-12-22,73.0
37,2021-12-23,74.0
37,2021-12-24,71.0
37,2021-12-25,75.0
37,2021-12-26,70.0
37,2021-12-27,69.0
37,2021-12-28,71.0
37,2021-12-29,64.0
37,2021-12-30,67.0
37,2021-12-31,63.0
46,2021-12-01,99.9
46,2021-12-02,99.9
46,2021-12-03,99.9
46,2021-12-04,99.9
46,2021-12-05,99.9
46,2021-12-06,99.9
46,2021-12-07,99.9
46,2021-12-08,99.9
46,2021-12-09,99.9
46,2021-12-10,99.9
76,2021-12-03,99.9
76,2021-12-04,99.9
76,2021-12-05,99.9
76,2021-12-06,99.9
76,2021-12-07,99.9
76,2021-12-08,99.9
76,2021-12-10,99.9
76,2021-12-11,99.9
76,2021-12-12,99.9
76,2021-12-13,99.9
76,2021-12-14,99.9
76,2021-12-15,99.9
76,2021-12-16,99.9
76,2021-12-17,86.6
76,2021-12-18,99.9
76,2021-12-19,99.9
76,2021-12-20,99.9
76,2021-12-21,99.9
76,2021-12-22,99.9
76,2021-12-23,99.9
76,2021-12-24,99.9
77,2021-12-01,99.9
77,2021-12-02,99.9
77,2021-12-03,99.9
77,2021-12-04,99.9
77,2021-12-05,99.9
77,2021-12-06,99.9
77,2021-12-07,99.9
77,2021-12-08,99.9
77,2021-12-09,99.9
77,2021-12-10,99.9
77,2021-12-11,99.9
77,2021-12-12,99.9
77,2021-12-13,99.9
77,2021-12-14,99.9
77,2021-12-15,99.9
77,2021-12-16,99.9
77,2021-12-17,99.9
77,2021-12-18,99.9
77,2021-12-19,99.9
77,2021-12-20,99.9
7,2022-12-07,74.0
7,2022-12-08,67.0
7,2022-12-09,62.0
7,2022-12-10,65.0
7,2022-12-11,67.0
7,2022-12-12,63.0
7,2022-12-13,66.0
7,2022-12-14,68.0
7,2022-12-15,63.0
7,2022-12-16,79.0
7,2022-12-17,61.0
7,2022-12-18,60.0
7,2022-12-19,59.0
7,2022-12-20,57.0
7,2022-12-21,63.0
7,2022-12-22,59.0
7,2022-12-23,60.0
7,2022-12-24,61.0
7,2022-12-25,62.0
7,2022-12-26,59.0
7,2022-12-27,68.0
7,2022-12-28,86.0
7,2022-12-29,65.0
7,2022-12-30,58.0
7,2022-12-31,55.0
33,2022-12-01,99.9
33,2022-12-02,99.9
33,2022-12-03,99.9
33,2022-12-04,99.9
33,2022-12-05,99.9
33,2022-12-06,99.9
33,2022-12-07,99.9
33,2022-12-08,99.9
33,2022-12-09,99.9
33,2022-12-10,99.9
33,2022-12-11,99.9
33,2022-12-12,99.9
33,2022-12-13,99.9
33,2022-12-14,99.9
33,2022-12-15,99.9
33,2022-12-16,99.9
33,2022-12-17,99.9
33,2022-12-18,99.9
33,2022-12-19,99.9
33,2022-12-20,95.6
33,2022-12-21,96.8
33,2022-12-22,99.9
33,2022-12-23,99.9
33,2022-12-24,99.9
33,2022-12-25,99.9
33,2022-12-26,99.9
33,2022-12-27,99.9
33,2022-12-28,99.9
33,2022-12-29,99.9
33,2022-12-30,99.9
33,2022-12-31,93.7
35,2022-12-01,99.9
35,2022-12-02,99.9
35,2022-12-03,99.9
35,2022-12-04,99.9
35,2022-12-05,99.9
35,2022-12-06,99.9
35,2022-12-07,99.9
35,2022-12-08,99.9
35,2022-12-09,99.9
35,2022-12-10,99.9
35,2022-12-11,99.9
35,2022-12-12,99.9
35,2022-12-13,99.9
35,2022-12-14,99.9
35,2022-12-15,99.9
35,2022-12-16,99.9
35,2022-12-17,99.9
35,2022-12-18,99.9
35,2022-12-19,99.9
35,2022-12-20,99.9
35,2022-12-21,99.9
35,2022-12-22,99.9
35,2022-12-23,99.9
35,2022-12-24,99.9
35,2022-12-25,99.9
35,2022-12-26,99.9
35,2022-12-27,99.9
35,2022-12-28,99.9
35,2022-12-29,99.9
35,2022-12-30,99.9
35,2022-12-31,99.9
3573,2022-12-01,99.9
3573,2022-12-02,99.9
3573,2022-12-03,99.9
3573,2022-12-04,99.9
3573,2022-12-05,99.9
3573,2022-12-06,99.9
3573,2022-12-07,99.9
3573,2022-12-08,99.9
3573,2022-12-09,99.9
3573,2022-12-10,99.9
3573,2022-12-12,99.9
3573,2022-12-13,99.9
3573,2022-12-14,99.9
3573,2022-12-15,99.9
3573,2022-12-16,99.9
3573,2022-12-17,99.9
3573,2022-12-18,99.9
3573,2022-12-19,99.9
3573,2022-12-20,99.9
3573,2022-12-21,99.9
3573,2022-12-22,99.9
3573,2022-12-23,99.9
3573,2022-12-26,99.9
3573,2022-12-28,99.9
3573,2022-12-29,99.9
3573,2022-12-30,99.9
3573,2022-12-31,99.9
3576,2022-12-01,74.3
3576,2022-12-02,68.1
3576,2022-12-03,67.0
3576,2022-12-04,73.4
3576,2022-12-05,69.7
3576,2022-12-06,69.1
3576,2022-12-07,68.2
3576,2022-12-08,63.7
3576,2022-12-09,63.0
3576,2022-12-10,78.2
3576,2022-12-11,69.8
3576,2022-12-12,69.1
3576,2022-12-13,70.3
3576,2022-12-14,68.1
3576,2022-12-15,67.4
3576,2022-12-16,66.8
3576,2022-12-17,65.6
3576,2022-12-19,62.9
3576,2022-12-20,60.3
3576,2022-12-21,58.9
3576,2022-12-22,60.0
3576,2022-12-23,63.1
3576,2022-12-24,65.3
3576,2022-12-26,60.0
3576,2022-12-27,70.4
3576,2022-12-28,61.0
3576,2022-12-29,65.1
3576,2022-12-30,63.8
3576,2022-12-31,58.0
3580,2022-12-01,99.9
3580,2022-12-02,99.9
3580,2022-12-03,99.9
3580,2022-12-04,99.9
3580,2022-12-05,99.9
3580,2022-12-06,95.5
3580,2022-12-07,99.9
3580,2022-12-08,99.9
3580,2022-12-09,99.0
3580,2022-12-10,99.9
35,2023-12-01,76.9
35,2023-12-02,80.3
35,2023-12-03,81.2
35,2023-12-04,80.8
35,2023-12-05,78.5
35,2023-12-06,75.7
35,2023-12-07,74.8
35,2023-12-08,76.3
35,2023-12-09,81.9
35,2023-12-10,86.4
35,2023-12-11,80.6
35,2023-12-12,80.6
35,2023-12-13,81.0
35,2023-12-14,84.1
35,2023-12-15,83.4
35,2023-12-16,85.9
35,2023-12-17,82.9
35,2023-12-18,80.2
35,2023-12-19,80.0
35,2023-12-20,76.2
35,2023-12-21,79.1
35,2023-12-22,80.8
35,2023-12-23,83.7
35,2023-12-24,81.6
35,2023-12-25,82.7
35,2023-12-26,82.7
35,2023-12-27,80.6
35,2023-12-28,73.0
35,2023-12-30,78.1
35,2023-12-31,79.8
76,2023-12-01,99.9
76,2023-12-02,99.9
76,2023-12-03,99.9
76,2023-12-04,99.9
76,2023-12-05,99.9
76,2023-12-06,97.1
76,2023-12-07,99.9
76,2023-12-08,99.9
76,2023-12-09,99.9
76,2023-12-10,99.9
76,2023-12-12,99.9
76,2023-12-13,99.9
76,2023-12-14,99.9
76,2023-12-15,99.9
76,2023-12-16,99.9
76,2023-12-17,99.9
76,2023-12-18,99.9
76,2023-12-19,99.9
76,2023-12-20,85.1
76,2023-12-21,80.0
76,2023-12-22,82.2
76,2023-12-24,90.5
76,2023-12-25,85.2
76,2023-12-26,84.6
76,2023-12-27,89.8
76,2023-12-28,81.6
76,2023-12-29,81.1
76,2023-12-30,82.5
76,2023-12-31,83.0
3573,2023-12-01,99.9
3573,2023-12-02,99.9
3573,2023-12-03,99.9
3573,2023-12-04,99.9
3573,2023-12-05,99.9
3573,2023-12-06,99.9
3573,2023-12-07,99.9
3573,2023-12-08,99.9
3573,2023-12-09,99.9
3573,2023-12-10,99.9
3573,2023-12-11,99.9
3573,2023-12-12,99.9
3573,2023-12-13,99.9
3573,2023-12-14,99.9
3573,2023-12-15,99.9
3573,2023-12-16,99.9
3573,2023-12-17,99.9
3573,2023-12-18,99.9
3573,2023-12-19,99.9
3573,2023-12-20,99.9
3573,2023-12-21,99.9
3573,2023-12-22,99.9
3573,2023-12-23,99.9
3573,2023-12-24,99.9
3573,2023-12-25,99.9
3573,2023-12-26,99.9
3573,2023-12-27,99.9
3573,2023-12-28,99.9
3573,2023-12-29,99.9
3573,2023-12-30,99.9
3573,2023-12-31,99.9
3612,2023-12-01,79.6
3612,2023-12-02,78.9
3612,2023-12-03,81.7
3612,2023-12-04,81.1
3612,2023-12-05,79.3
3612,2023-12-06,76.3
3612,2023-12-07,77.1
3612,2023-12-08,78.3
3612,2023-12-09,80.1
3612,2023-12-10,83.1
3612,2023-12-11,80.5
3612,2023-12-12,77.4
3612,2023-12-13,83.7
3612,2023-12-14,85.2
3612,2023-12-15,85.6
3612,2023-12-16,85.6
3612,2023-12-17,83.8
3612,2023-12-18,81.3
3612,2023-12-19,80.8
3612,2023-12-20,80.9
3612,2023-12-21,78.6
3612,2023-12-28,73.4
3612,2023-12-29,79.2
3612,2023-12-30,80.5
3612,2023-12-31,81.3
3626,2023-12-19,75.0
3626,2023-12-20,79.0
3626,2023-12-21,79.0
3626,2023-12-22,84.6
3626,2023-12-23,85.6
7,2020-02-01,64.2
7,2020-02-02,65.0
7,2020-02-03,64.0
7,2020-02-04,60.4
7,2020-02-05,56.7
7,2020-02-06,62.3
7,2020-02-07,57.5
7,2020-02-08,50.0
7,2020-02-09,54.7
7,2020-02-10,54.6
7,2020-02-11,44.1
7,2020-02-12,56.0
7,2020-02-13,66.6
7,2020-02-14,69.6
7,2020-02-15,65.2
7,2020-02-16,66.0
7,2020-02-17,70.5
7,2020-02-18,74.9
7,2020-02-19,71.6
7,2020-02-20,69.5
7,2020-02-21,69.3
7,2020-02-22,67.8
7,2020-02-23,68.6
7,2020-02-24,68.3
7,2020-02-25,62.6
7,2020-02-26,72.2
7,2020-02-27,71.7
7,2020-02-28,92.0
7,2020-02-29,70.1
27,2020-02-01,99.9
27,2020-02-02,99.9
27,2020-02-03,99.9
27,2020-02-04,99.9
27,2020-02-05,99.9
27,2020-02-06,99.9
27,2020-02-07,99.9
27,2020-02-08,99.9
27,2020-02-09,99.9
27,2020-02-10,99.9
27,2020-02-11,99.9
27,2020-02-12,99.9
27,2020-02-13,99.9
27,2020-02-14,99.9
27,2020-02-15,99.9
27,2020-02-16,99.9
27,2020-02-17,99.9
27,2020-02-18,99.9
27,2020-02-19,99.9
27,2020-02-20,99.9
27,2020-02-21,99.9
27,2020-02-22,99.9
27,2020-02-23,99.9
27,2020-02-24,99.9
27,2020-02-27,99.9
27,2020-02-28,99.9
27,2020-02-29,99.9
35,2020-02-01,98.4
35,2020-02-02,99.5
35,2020-02-04,97.3
35,2020-02-05,98.0
35,2020-02-06,95.4
35,2020-02-07,85.6
35,2020-02-09,88.7
35,2020-02-10,90.7
35,2020-02-14,93.5
35,2020-02-15,97.6
35,2020-02-16,97.1
35,2020-02-17,98.0
35,2020-02-21,92.7
35,2020-02-22,95.0
35,2020-02-23,96.8
35,2020-02-25,86.9
35,2020-02-26,95.0
35,2020-02-27,97.8
35,2020-02-28,97.7
35,2020-02-29,93.8
37,2020-02-01,54.998779296875
37,2020-02-02,55.79986572265625
37,2020-02-03,54.89959716796875
37,2020-02-04,58.19854736328125
37,2020-02-05,67.5994873046875
37,2020-02-06,63.299560546875
37,2020-02-07,65.69976806640625
37,2020-02-08,65.4998779296875
37,2020-02-09,61.0992431640625
37,2020-02-10,57.49969482421875
37,2020-02-11,47.2991943359375
37,2020-02-12,68.798828125
37,2020-02-13,72.49908447265625
37,2020-02-14,72.89886474609375
37,2020-02-15,71.39892578125
37,2020-02-16,71.8994140625
37,2020-02-17,68.29986572265625
37,2020-02-18,69.6990966796875
37,2020-02-19,72.59979248046875
37,2020-02-20,67.0989990234375
37,2020-02-21,70.89996337890625
37,2020-02-22,70.098876953125
37,2020-02-23,75.299072265625
37,2020-02-24,73.49853515625
37,2020-02-25,55.0994873046875
37,2020-02-26,70.89996337890625
37,2020-02-27,73.0987548828125
37,2020-02-28,60.39886474609375
37,2020-02-29,51.9989013671875
41,2020-02-08,92.1
41,2020-02-09,97.4
41,2020-02-10,97.4
41,2020-02-11,87.2
41,2020-02-12,92.9
41,2020-02-13,96.5
41,2020-02-14,97.9
41,2020-02-15,93.0
41,2020-02-16,97.7
41,2020-02-17,97.4
41,2020-02-18,98.2
41,2020-02-19,97.2
41,2020-02-20,98.9
41,2020-02-21,96.8
41,2020-02-22,92.4
41,2020-02-23,93.3
41,2020-02-24,96.1
41,2020-02-25,93.7
41,2020-02-26,96.3
41,2020-02-27,99.9
41,2020-02-28,91.5
41,2020-02-29,92.0
59,2020-02-11,98.7
59,2020-02-12,99.9
59,2020-02-13,99.9
59,2020-02-14,99.9
59,2020-02-15,99.9
59,2020-02-16,99.9
59,2020-02-17,99.9
59,2020-02-18,99.9
59,2020-02-19,99.9
59,2020-02-20,99.9
59,2020-02-21,99.9
59,2020-02-22,99.9
59,2020-02-23,99.9
59,2020-02-24,99.9
59,2020-02-25,99.9
59,2020-02-26,99.9
59,2020-02-27,99.9
59,2020-02-28,99.9
59,2020-02-29,99.9
60,2020-02-28,59.5
61,2020-02-28,99.99847412109376
61,2020-02-29,79.0985107421875
67,2020-02-01,99.9
67,2020-02-02,99.9
67,2020-02-03,99.9
67,2020-02-04,99.9
67,2020-02-05,99.9
67,2020-02-06,98.9
67,2020-02-07,96.0
67,2020-02-08,99.9
67,2020-02-09,95.6
67,2020-02-10,85.8
67,2020-02-11,79.1
67,2020-02-12,99.9
67,2020-02-13,99.9
67,2020-02-14,99.9
67,2020-02-15,99.9
67,2020-02-16,99.9
67,2020-02-17,99.9
67,2020-02-18,99.3
67,2020-02-19,99.9
67,2020-02-20,97.6
67,2020-02-21,99.9
67,2020-02-22,99.9
67,2020-02-24,99.9
67,2020-02-25,80.8
67,2020-02-26,95.2
67,2020-02-27,99.9
67,2020-02-28,99.9
67,2020-02-29,94.4
70,2020-02-09,80.3
70,2020-02-10,91.5
70,2020-02-11,77.2
70,2020-02-12,84.3
70,2020-02-13,91.2
70,2020-02-14,91.1
70,2020-02-15,90.4
70,2020-02-16,90.8
70,2020-02-17,92.9
70,2020-02-18,90.1
70,2020-02-19,91.0
70,2020-02-20,90.7
70,2020-02-21,88.0
70,2020-02-22,87.4
70,2020-02-23,90.2
70,2020-02-24,91.4
70,2020-02-25,81.2
70,2020-02-26,87.2
70,2020-02-27,91.5
70,2020-02-28,92.1
70,2020-02-29,89.5
72,2020-02-01,99.9
72,2020-02-02,99.9
72,2020-02-03,99.9
72,2020-02-04,99.9
72,2020-02-05,99.9
72,2020-02-06,99.9
72,2020-02-07,99.9
72,2020-02-08,99.9
72,2020-02-09,99.9
72,2020-02-10,99.9
72,2020-02-11,95.4
72,2020-02-12,99.9
72,2020-02-13,99.9
72,2020-02-14,99.9
72,2020-02-15,99.9
72,2020-02-17,99.9
72,2020-02-18,99.9
72,2020-02-19,99.9
72,2020-02-20,99.9
72,2020-02-29,99.9
7,2021-02-23,64.5
33,2021-02-01,70.7
33,2021-02-02,74.8
33,2021-02-03,89.3
33,2021-02-04,91.6
33,2021-02-05,87.6
33,2021-02-06,95.9
33,2021-02-07,92.3
33,2021-02-08,96.8
33,2021-02-09,97.5
33,2021-02-10,97.2
33,2021-02-11,97.5
33,2021-02-12,97.4
33,2021-02-13,98.2
33,2021-02-14,96.0
33,2021-02-15,95.5
33,2021-02-16,93.9
33,2021-02-17,95.3
33,2021-02-18,95.2
33,2021-02-19,91.0
33,2021-02-20,90.2
33,2021-02-21,91.7
33,2021-02-22,97.4
33,2021-02-23,96.1
33,2021-02-24,95.8
33,2021-02-25,91.1
33,2021-02-26,90.0
33,2021-02-27,92.1
33,2021-02-28,70.9
60,2021-02-16,56.8
60,2021-02-17,58.1
60,2021-02-18,63.1
60,2021-02-19,51.7
76,2021-02-15,94.0
76,2021-02-16,92.2
77,2021-02-01,99.9
77,2021-02-02,99.9
77,2021-02-03,95.8
77,2021-02-04,80.0
77,2021-02-05,97.2
77,2021-02-06,99.9
77,2021-02-07,99.9
77,2021-02-08,99.9
77,2021-02-09,99.9
77,2021-02-10,99.9
77,2021-02-11,99.9
77,2021-02-12,99.9
77,2021-02-13,99.9
77,2021-02-14,99.9
77,2021-02-15,99.9
77,2021-02-16,99.9
77,2021-02-17,99.9
77,2021-02-18,99.9
77,2021-02-19,99.9
77,2021-02-20,99.9
77,2021-02-21,99.9
77,2021-02-22,99.9
77,2021-02-23,99.9
77,2021-02-24,99.9
77,2021-02-25,99.9
77,2021-02-26,99.9
77,2021-02-27,99.9
77,2021-02-28,99.9
3505,2021-02-23,91.1
3505,2021-02-24,92.1
3505,2021-02-25,90.3
3505,2021-02-26,90.0
3505,2021-02-27,89.8
3505,2021-02-28,73.2
18,2022-02-01,92.6
18,2022-02-02,88.2
18,2022-02-03,96.8
18,2022-02-04,96.8
18,2022-02-05,90.5
18,2022-02-06,91.7
18,2022-02-07,93.3
18,2022-02-08,90.2
18,2022-02-09,93.3
18,2022-02-10,87.4
18,2022-02-11,93.5
18,2022-02-12,95.6
18,2022-02-13,97.3
18,2022-02-14,94.4
18,2022-02-15,90.6
18,2022-02-16,96.1
18,2022-02-17,71.9
18,2022-02-18,73.3
18,2022-02-19,75.8
18,2022-02-20,71.7
18,2022-02-21,79.8
18,2022-02-22,99.9
18,2022-02-23,99.9
18,2022-02-24,97.0
18,2022-02-25,99.9
18,2022-02-26,96.4
18,2022-02-27,94.8
18,2022-02-28,99.5
33,2022-02-01,97.8
33,2022-02-02,95.7
33,2022-02-03,98.1
33,2022-02-04,99.9
33,2022-02-05,93.6
33,2022-02-06,95.9
33,2022-02-07,94.6
33,2022-02-24,99.8
33,2022-02-25,98.0
33,2022-02-26,99.0
33,2022-02-27,98.6
33,2022-02-28,99.9
35,2022-02-01,99.9
35,2022-02-02,99.9
35,2022-02-03,99.9
35,2022-02-04,99.9
35,2022-02-05,99.9
35,2022-02-06,99.9
35,2022-02-07,99.9
35,2022-02-08,99.9
35,2022-02-09,99.9
35,2022-02-10,99.9
35,2022-02-11,99.9
35,2022-02-12,99.9
35,2022-02-13,99.9
35,2022-02-14,99.9
35,2022-02-15,99.9
35,2022-02-16,99.9
35,2022-02-17,99.9
35,2022-02-18,99.9
35,2022-02-19,99.9
35,2022-02-20,99.9
35,2022-02-21,99.9
35,2022-02-22,99.9
35,2022-02-23,99.9
35,2022-02-24,99.9
35,2022-02-25,99.9
35,2022-02-26,99.9
35,2022-02-27,99.9
35,2022-02-28,99.9
37,2022-02-01,61.0
37,2022-02-02,61.0
37,2022-02-03,65.0
37,2022-02-04,62.0
37,2022-02-05,58.0
37,2022-02-06,56.0
37,2022-02-07,87.0
37,2022-02-08,62.0
37,2022-02-09,53.0
37,2022-02-10,51.0
37,2022-02-11,56.0
37,2022-02-12,57.0
37,2022-02-13,56.0
37,2022-02-14,55.0
37,2022-02-15,55.0
37,2022-02-16,55.0
37,2022-02-17,52.0
37,2022-02-18,60.0
37,2022-02-19,57.0
37,2022-02-20,58.0
37,2022-02-21,67.0
37,2022-02-22,62.0
37,2022-02-23,67.0
37,2022-02-24,70.0
37,2022-02-25,67.0
37,2022-02-26,64.0
37,2022-02-27,60.0
37,2022-02-28,58.0
7,2023-02-01,51.0
7,2023-02-02,52.0
7,2023-02-03,48.0
7,2023-02-04,49.0
7,2023-02-05,49.0
7,2023-02-06,49.0
7,2023-02-07,48.0
7,2023-02-08,67.0
7,2023-02-09,71.0
7,2023-02-10,50.0
7,2023-02-11,46.0
7,2023-02-12,45.0
7,2023-02-13,43.0
7,2023-02-14,62.0
7,2023-02-15,56.0
7,2023-02-16,50.0
7,2023-02-17,51.0
7,2023-02-18,50.0
7,2023-02-19,55.0
7,2023-02-20,48.0
7,2023-02-21,44.0
7,2023-02-22,65535.0
7,2023-02-23,49.0
7,2023-02-24,52.0
7,2023-02-25,54.0
7,2023-02-26,71.0
