location,date,temperature
35,2020-06-09,20.0
35,2020-06-11,17.1
35,2020-06-12,22.9
35,2020-06-13,22.8
35,2020-06-14,17.1
35,2020-06-15,18.3
35,2020-06-16,20.3
35,2020-06-17,20.9
35,2020-06-18,17.1
35,2020-06-20,23.9
35,2020-06-21,22.5
35,2020-06-22,20.2
35,2020-06-25,23.9
35,2020-06-26,23.3
35,2020-06-27,23.6
35,2020-06-28,24.6
35,2020-06-29,23.9
35,2020-06-30,24.5
59,2020-06-02,35.9
59,2020-06-03,33.9
59,2020-06-04,36.0
59,2020-06-05,36.7
59,2020-06-06,37.1
59,2020-06-07,35.9
59,2020-06-08,25.0
59,2020-06-09,35.1
59,2020-06-10,22.8
59,2020-06-11,32.5
59,2020-06-12,31.8
59,2020-06-13,29.1
59,2020-06-14,25.3
59,2020-06-16,23.0
59,2020-06-17,29.9
59,2020-06-18,30.5
59,2020-06-19,32.5
59,2020-06-20,32.5
59,2020-06-21,32.7
59,2020-06-22,33.9
59,2020-06-23,34.1
59,2020-06-24,18.8
59,2020-06-26,34.2
59,2020-06-27,26.1
60,2020-06-22,25.2
67,2020-06-01,31.8
67,2020-06-02,33.4
67,2020-06-03,29.8
67,2020-06-04,30.7
67,2020-06-05,34.2
67,2020-06-06,35.2
67,2020-06-07,32.4
67,2020-06-08,24.4
67,2020-06-09,29.7
67,2020-06-10,23.1
67,2020-06-11,32.0
67,2020-06-12,31.8
67,2020-06-13,28.8
67,2020-06-14,25.8
67,2020-06-15,25.1
67,2020-06-16,27.2
67,2020-06-17,28.7
67,2020-06-18,28.5
67,2020-06-19,30.5
67,2020-06-20,31.5
67,2020-06-21,29.9
67,2020-06-22,31.9
67,2020-06-23,29.9
67,2020-06-24,32.6
67,2020-06-25,32.9
67,2020-06-26,33.5
67,2020-06-27,33.5
67,2020-06-28,24.5
67,2020-06-29,33.6
67,2020-06-30,33.5
70,2020-06-01,25.9
70,2020-06-02,26.2
70,2020-06-03,25.5
70,2020-06-04,26.2
70,2020-06-05,25.6
70,2020-06-06,26.1
70,2020-06-07,26.0
70,2020-06-08,22.9
70,2020-06-09,24.6
70,2020-06-17,23.4
70,2020-06-18,23.2
70,2020-06-19,24.0
70,2020-06-20,25.4
70,2020-06-21,24.4
70,2020-06-22,25.4
70,2020-06-23,25.0
70,2020-06-24,25.6
70,2020-06-25,21.9
72,2020-06-02,33.6
72,2020-06-03,34.6
72,2020-06-04,23.9
72,2020-06-05,25.8
72,2020-06-06,37.7
72,2020-06-07,36.9
72,2020-06-08,21.4
72,2020-06-09,31.9
72,2020-06-10,19.7
72,2020-06-11,30.9
72,2020-06-12,26.1
72,2020-06-13,24.5
72,2020-06-14,20.4
72,2020-06-15,21.2
72,2020-06-16,22.6
72,2020-06-17,27.3
72,2020-06-18,20.9
72,2020-06-19,30.6
72,2020-06-23,21.7
72,2020-06-24,21.9
72,2020-06-25,25.2
72,2020-06-26,28.3
72,2020-06-27,24.8
72,2020-06-28,32.8
72,2020-06-29,22.8
72,2020-06-30,34.1
7,2021-06-07,24.4
18,2021-06-09,36.4
18,2021-06-10,23.9
18,2021-06-11,28.3
18,2021-06-12,24.7
18,2021-06-13,33.3
18,2021-06-14,29.2
18,2021-06-15,29.2
18,2021-06-16,27.3
18,2021-06-17,26.4
18,2021-06-18,29.7
18,2021-06-19,29.4
18,2021-06-20,28.2
18,2021-06-21,29.3
18,2021-06-22,29.1
18,2021-06-23,22.5
18,2021-06-24,28.9
18,2021-06-25,22.0
18,2021-06-26,27.0
18,2021-06-27,20.8
18,2021-06-28,30.3
18,2021-06-29,27.5
18,2021-06-30,29.1
28,2021-06-07,23.8
28,2021-06-08,23.0
28,2021-06-17,26.9
33,2021-06-01,21.6
33,2021-06-02,22.5
33,2021-06-03,26.1
33,2021-06-04,23.8
33,2021-06-05,22.4
33,2021-06-06,22.4
33,2021-06-07,23.5
33,2021-06-08,17.1
35,2021-06-07,28.0
35,2021-06-08,25.9
35,2021-06-09,22.3
35,2021-06-10,20.0
35,2021-06-11,30.3
35,2021-06-12,22.7
35,2021-06-13,27.6
35,2021-06-14,30.1
35,2021-06-15,29.6
35,2021-06-16,25.6
35,2021-06-17,26.7
35,2021-06-18,28.4
35,2021-06-19,27.8
35,2021-06-20,25.7
35,2021-06-21,24.8
35,2021-06-22,26.4
35,2021-06-23,22.4
35,2021-06-24,27.1
35,2021-06-25,21.6
35,2021-06-26,27.3
35,2021-06-27,20.7
35,2021-06-28,25.6
35,2021-06-29,25.6
35,2021-06-30,26.9
46,2021-06-08,23.9
46,2021-06-09,22.7
46,2021-06-10,23.4
46,2021-06-11,24.2
46,2021-06-12,21.0
46,2021-06-13,22.7
46,2021-06-14,24.1
46,2021-06-15,24.7
46,2021-06-16,22.6
46,2021-06-17,23.1
46,2021-06-18,24.1
46,2021-06-19,24.4
46,2021-06-20,22.9
46,2021-06-21,23.6
46,2021-06-22,23.8
46,2021-06-23,22.2
46,2021-06-24,23.3
46,2021-06-25,21.2
46,2021-06-26,24.0
46,2021-06-27,20.1
46,2021-06-28,23.5
46,2021-06-29,22.9
46,2021-06-30,23.0
67,2021-06-09,24.0
67,2021-06-10,24.0
67,2021-06-16,24.7
67,2021-06-17,24.1
67,2021-06-18,24.1
67,2021-06-19,23.7
67,2021-06-20,22.9
67,2021-06-21,23.2
67,2021-06-22,23.8
67,2021-06-23,22.8
67,2021-06-24,22.9
67,2021-06-25,22.3
67,2021-06-26,23.9
67,2021-06-27,21.9
67,2021-06-28,22.8
67,2021-06-29,22.6
67,2021-06-30,22.7
71,2021-06-14,24.9
71,2021-06-15,24.2
76,2021-06-14,28.4
76,2021-06-24,22.6
76,2021-06-25,20.3
76,2021-06-26,29.1
76,2021-06-27,20.5
76,2021-06-28,23.7
76,2021-06-29,24.2
76,2021-06-30,22.8
77,2021-06-01,25.1
77,2021-06-02,26.5
77,2021-06-03,19.4
77,2021-06-05,24.7
77,2021-06-06,26.9
77,2021-06-07,27.4
77,2021-06-08,24.9
77,2021-06-09,20.8
77,2021-06-10,24.6
77,2021-06-11,26.9
77,2021-06-12,19.5
77,2021-06-13,23.7
77,2021-06-14,27.7
77,2021-06-15,27.8
77,2021-06-16,24.4
77,2021-06-17,25.3
77,2021-06-18,25.4
77,2021-06-19,25.7
77,2021-06-20,19.8
77,2021-06-21,22.9
77,2021-06-22,23.5
77,2021-06-23,20.9
77,2021-06-24,25.1
77,2021-06-25,20.0
77,2021-06-26,25.2
77,2021-06-27,19.0
77,2021-06-28,25.4
77,2021-06-29,24.1
77,2021-06-30,20.2
78,2021-06-09,23.8
78,2021-06-10,23.9
3505,2021-06-01,27.6
3505,2021-06-02,28.7
3505,2021-06-03,30.6
3505,2021-06-04,26.8
3505,2021-06-05,28.4
3505,2021-06-06,28.6
3505,2021-06-07,29.9
3505,2021-06-08,25.3
3505,2021-06-09,24.5
3505,2021-06-10,27.3
3505,2021-06-11,29.0
3505,2021-06-12,23.6
3505,2021-06-13,26.8
3505,2021-06-14,29.3
3505,2021-06-15,29.9
3505,2021-06-16,25.1
3505,2021-06-17,25.9
3505,2021-06-18,28.3
3505,2021-06-19,28.0
3505,2021-06-20,26.2
3505,2021-06-21,28.6
3505,2021-06-22,28.2
3505,2021-06-23,25.4
3505,2021-06-24,26.8
3505,2021-06-25,23.0
3505,2021-06-26,27.0
3505,2021-06-27,21.0
3505,2021-06-28,26.0
3505,2021-06-29,26.7
3505,2021-06-30,26.7
3522,2021-06-01,22.9
3522,2021-06-02,23.6
3522,2021-06-03,25.1
3522,2021-06-04,23.9
3522,2021-06-05,23.5
3522,2021-06-06,23.8
3522,2021-06-07,24.2
3522,2021-06-08,23.6
3522,2021-06-09,22.6
3522,2021-06-10,21.9
3522,2021-06-11,23.1
3522,2021-06-12,20.3
3522,2021-06-13,15.4
3522,2021-06-14,23.5
3522,2021-06-15,24.4
3522,2021-06-16,22.8
3522,2021-06-17,22.6
3522,2021-06-18,23.5
3522,2021-06-19,23.4
3522,2021-06-20,18.4
3522,2021-06-21,22.8
3522,2021-06-22,20.8
3522,2021-06-23,21.5
3522,2021-06-24,22.3
3522,2021-06-25,21.6
3522,2021-06-26,23.0
3522,2021-06-27,19.9
3522,2021-06-28,22.5
3522,2021-06-29,19.8
3522,2021-06-30,21.8
7,2022-06-06,65535.0
7,2022-06-07,23.0
7,2022-06-08,65535.0
7,2022-06-09,23.0
7,2022-06-10,23.0
7,2022-06-11,23.0
7,2022-06-12,23.0
7,2022-06-13,65535.0
7,2022-06-14,25.0
7,2022-06-15,25.0
7,2022-06-16,26.0
7,2022-06-17,25.0
7,2022-06-18,25.0
7,2022-06-19,23.0
7,2022-06-20,25.0
7,2022-06-21,24.0
7,2022-06-22,23.0
7,2022-06-23,22.0
18,2022-06-01,32.5
18,2022-06-02,30.3
18,2022-06-03,31.8
18,2022-06-04,32.9
18,2022-06-05,34.3
18,2022-06-06,33.1
18,2022-06-07,34.1
18,2022-06-08,28.7
18,2022-06-09,29.7
18,2022-06-10,30.9
18,2022-06-11,29.9
18,2022-06-12,31.0
18,2022-06-13,24.7
18,2022-06-14,35.1
18,2022-06-15,33.0
18,2022-06-16,35.0
18,2022-06-17,33.8
18,2022-06-18,35.1
18,2022-06-19,28.8
18,2022-06-20,32.0
18,2022-06-21,34.7
18,2022-06-22,29.4
18,2022-06-23,28.8
18,2022-06-24,26.1
18,2022-06-25,27.4
18,2022-06-26,27.2
18,2022-06-27,23.7
18,2022-06-28,22.4
18,2022-06-29,24.2
18,2022-06-30,30.5
35,2022-06-01,28.5
35,2022-06-02,26.2
35,2022-06-03,25.1
35,2022-06-04,27.3
35,2022-06-05,32.5
35,2022-06-06,28.3
35,2022-06-07,26.4
35,2022-06-08,27.3
35,2022-06-09,24.8
35,2022-06-10,28.7
35,2022-06-11,28.6
35,2022-06-12,27.3
35,2022-06-13,25.6
35,2022-06-14,32.6
35,2022-06-15,29.9
35,2022-06-16,31.9
35,2022-06-17,29.0
35,2022-06-18,30.1
35,2022-06-19,25.6
35,2022-06-20,28.0
35,2022-06-21,32.0
35,2022-06-22,28.7
35,2022-06-23,27.1
35,2022-06-24,21.5
35,2022-06-25,27.2
35,2022-06-26,23.0
35,2022-06-27,25.4
35,2022-06-28,22.9
35,2022-06-29,24.9
35,2022-06-30,30.0
37,2022-06-01,26.0
37,2022-06-02,26.0
37,2022-06-03,26.0
37,2022-06-04,27.0
37,2022-06-05,26.0
37,2022-06-06,65535.0
37,2022-06-14,26.8
37,2022-06-15,26.0
37,2022-06-16,24.9
37,2022-06-18,25.6
37,2022-06-19,24.8
37,2022-06-20,24.8
40,2022-06-06,22.9
67,2022-06-14,24.7
67,2022-06-15,24.9
67,2022-06-16,25.2
67,2022-06-17,24.0
67,2022-06-18,24.3
67,2022-06-19,23.0
67,2022-06-20,24.1
67,2022-06-21,24.2
67,2022-06-22,24.5
67,2022-06-23,24.6
67,2022-06-24,23.5
67,2022-06-25,24.1
67,2022-06-26,22.8
67,2022-06-27,23.6
67,2022-06-28,22.8
67,2022-06-29,24.5
67,2022-06-30,23.6
76,2022-06-16,29.5
76,2022-06-20,23.8
76,2022-06-22,29.1
76,2022-06-24,22.5
76,2022-06-25,26.6
76,2022-06-26,26.6
76,2022-06-27,20.3
76,2022-06-28,22.1
76,2022-06-29,29.0
78,2022-06-14,24.8
78,2022-06-27,23.2
78,2022-06-28,22.6
78,2022-06-29,24.6
78,2022-06-30,23.5
3573,2022-06-27,22.3
3573,2022-06-29,26.7
3573,2022-06-30,29.4
7,2023-06-01,65535.0
7,2023-06-02,65535.0
7,2023-06-03,65535.0
7,2023-06-04,65535.0
7,2023-06-05,65535.0
7,2023-06-06,65535.0
7,2023-06-07,26.0
7,2023-06-08,26.0
7,2023-06-09,65535.0
7,2023-06-10,27.0
7,2023-06-11,26.0
7,2023-06-12,26.0
7,2023-06-13,26.0
7,2023-06-14,26.0
7,2023-06-15,25.0
7,2023-06-16,26.0
7,2023-06-17,65535.0
7,2023-06-18,65535.0
7,2023-06-19,65535.0
7,2023-06-20,65535.0
7,2023-06-21,65535.0
7,2023-06-22,24.0
7,2023-06-23,65535.0
7,2023-06-24,65535.0
7,2023-06-25,24.0
7,2023-06-26,24.0
7,2023-06-27,24.0
7,2023-06-28,24.0
7,2023-06-29,24.0
7,2023-06-30,23.0
33,2023-06-01,25.1
33,2023-06-02,25.5
33,2023-06-03,23.5
33,2023-06-04,24.2
33,2023-06-05,18.6
33,2023-06-06,24.4
33,2023-06-07,26.1
33,2023-06-08,27.1
33,2023-06-09,26.0
33,2023-06-10,26.0
33,2023-06-11,25.5
33,2023-06-12,25.5
33,2023-06-13,24.8
33,2023-06-14,25.7
33,2023-06-15,21.4
33,2023-06-16,25.4
33,2023-06-17,20.8
33,2023-06-18,23.2
33,2023-06-19,25.0
33,2023-06-20,24.9
33,2023-06-21,23.1
33,2023-06-22,23.8
33,2023-06-23,21.3
33,2023-06-24,23.1
33,2023-06-25,25.7
33,2023-06-26,25.0
33,2023-06-27,21.8
33,2023-06-28,24.3
33,2023-06-29,24.0
33,2023-06-30,21.2
37,2023-06-30,28.3
76,2023-06-04,30.3
76,2023-06-05,30.3
76,2023-06-06,28.3
76,2023-06-07,19.9
76,2023-06-08,27.7
76,2023-06-09,32.7
76,2023-06-10,34.0
76,2023-06-11,33.0
76,2023-06-12,30.9
76,2023-06-13,30.9
76,2023-06-14,32.3
76,2023-06-15,23.7
76,2023-06-16,31.4
76,2023-06-17,25.4
76,2023-06-18,24.4
76,2023-06-20,29.3
76,2023-06-21,25.6
76,2023-06-23,23.4
76,2023-06-25,30.0
76,2023-06-26,18.7
76,2023-06-27,24.4
76,2023-06-29,27.3
76,2023-06-30,23.7
77,2023-06-06,23.2
77,2023-06-08,30.4
77,2023-06-09,26.9
3573,2023-06-01,32.3
3573,2023-06-02,31.9
3573,2023-06-03,30.3
3573,2023-06-04,31.4
3573,2023-06-05,33.3
3573,2023-06-06,31.3
3573,2023-06-07,34.3
3573,2023-06-08,34.9
3573,2023-06-09,32.5
3573,2023-06-10,32.5
3573,2023-06-11,32.6
3573,2023-06-12,31.8
3573,2023-06-13,30.4
3573,2023-06-14,34.2
3573,2023-06-15,22.2
3573,2023-06-16,31.0
3573,2023-06-17,23.4
3573,2023-06-18,28.3
3573,2023-06-19,31.3
3573,2023-06-20,31.4
3573,2023-06-21,28.5
3573,2023-06-22,27.5
3573,2023-06-23,22.5
3573,2023-06-24,28.5
3573,2023-06-25,32.0
3573,2023-06-26,27.6
3573,2023-06-27,24.7
3573,2023-06-28,31.1
3573,2023-06-30,26.7
3576,2023-06-02,32.7
3576,2023-06-03,32.3
3576,2023-06-04,33.2
3576,2023-06-05,36.1
3576,2023-06-06,32.9
3576,2023-06-07,36.3
3576,2023-06-08,36.4
3576,2023-06-09,33.8
3576,2023-06-10,33.3
3576,2023-06-12,33.3
3576,2023-06-13,31.3
3576,2023-06-14,29.2
3576,2023-06-15,28.0
3576,2023-06-16,30.9
3576,2023-06-17,26.5
3576,2023-06-18,33.0
3576,2023-06-19,31.9
3576,2023-06-20,32.1
3576,2023-06-21,30.4
3576,2023-06-22,29.0
3576,2023-06-23,24.4
3576,2023-06-24,31.5
3576,2023-06-25,34.1
3576,2023-06-26,30.7
3576,2023-06-27,26.3
3576,2023-06-30,27.2
3579,2023-06-06,19.1
3579,2023-06-07,32.5
3579,2023-06-08,34.7
3579,2023-06-26,26.2
3579,2023-06-27,20.0
3579,2023-06-28,18.2
3579,2023-06-30,25.7
3580,2023-06-01,37.3
3580,2023-06-02,35.3
3580,2023-06-03,34.3
3580,2023-06-04,34.2
3580,2023-06-05,37.0
3580,2023-06-06,36.2
3580,2023-06-07,39.8
3580,2023-06-08,38.6
3580,2023-06-09,36.8
3580,2023-06-10,37.7
3580,2023-06-11,35.7
3580,2023-06-12,35.4
3580,2023-06-13,35.7
3580,2023-06-14,31.6
3580,2023-06-15,29.0
3580,2023-06-16,37.1
3580,2023-06-17,26.9
3580,2023-06-18,33.7
3580,2023-06-19,34.7
3580,2023-06-20,36.3
3580,2023-06-21,33.9
3580,2023-06-22,32.1
3580,2023-06-23,26.3
3580,2023-06-24,31.6
3580,2023-06-25,37.5
3580,2023-06-26,32.1
3580,2023-06-27,31.1
3580,2023-06-28,35.4
3580,2023-06-29,34.9
3580,2023-06-30,30.3
3596,2023-06-05,28.5
3596,2023-06-07,29.0
3596,2023-06-08,30.3
3596,2023-06-10,29.3
3596,2023-06-11,28.1
3596,2023-06-12,29.2
3596,2023-06-14,29.8
3596,2023-06-19,23.9
3596,2023-06-22,21.8
3596,2023-06-25,27.3
7,2020-03-01,28.3
7,2020-03-02,24.5
7,2020-03-05,25.9
27,2020-03-01,33.4
27,2020-03-02,31.6
27,2020-03-03,41.9
27,2020-03-04,44.5
27,2020-03-05,46.1
27,2020-03-06,46.1
27,2020-03-07,45.4
27,2020-03-08,39.9
27,2020-03-09,35.4
27,2020-03-10,37.0
27,2020-03-11,43.3
27,2020-03-12,41.9
27,2020-03-13,40.0
27,2020-03-14,42.0
27,2020-03-15,43.8
27,2020-03-16,43.4
27,2020-03-25,25.2
27,2020-03-26,38.1
27,2020-03-27,36.7
27,2020-03-28,31.6
27,2020-03-29,37.0
27,2020-03-30,23.9
30,2020-03-05,27.3
35,2020-03-02,20.2
35,2020-03-03,26.2
35,2020-03-04,27.2
35,2020-03-05,27.2
35,2020-03-06,28.8
35,2020-03-07,27.9
35,2020-03-08,25.1
35,2020-03-09,27.5
35,2020-03-10,22.9
35,2020-03-11,26.9
35,2020-03-12,27.0
35,2020-03-13,27.1
35,2020-03-14,28.3
35,2020-03-15,29.6
35,2020-03-16,30.2
35,2020-03-17,26.7
35,2020-03-20,19.0
35,2020-03-21,26.0
35,2020-03-22,26.9
35,2020-03-23,20.4
35,2020-03-25,23.9
35,2020-03-26,29.2
35,2020-03-27,25.2
35,2020-03-28,25.2
35,2020-03-29,25.0
35,2020-03-30,25.3
35,2020-03-31,25.6
37,2020-03-01,32.79876708984375
37,2020-03-02,30.3985595703125
37,2020-03-03,30.79986572265625
37,2020-03-04,30.79986572265625
37,2020-03-05,29.69970703125
37,2020-03-06,30.0994873046875
37,2020-03-07,30.8990478515625
37,2020-03-08,28.09906005859375
37,2020-03-09,28.09906005859375
37,2020-03-10,28.89862060546875
37,2020-03-11,27.79998779296875
37,2020-03-12,27.9998779296875
37,2020-03-13,27.9998779296875
37,2020-03-14,28.09906005859375
37,2020-03-15,29.79888916015625
37,2020-03-16,29.5989990234375
37,2020-03-17,27.9998779296875
37,2020-03-18,27.4993896484375
37,2020-03-19,29.19921875
37,2020-03-20,26.6998291015625
37,2020-03-21,26.59912109375
37,2020-03-22,26.59912109375
37,2020-03-23,30.8990478515625
37,2020-03-24,32.598876953125
37,2020-03-25,35.198974609375
37,2020-03-26,34.19952392578125
37,2020-03-27,29.79888916015625
37,2020-03-28,32.2998046875
37,2020-03-29,30.8990478515625
37,2020-03-30,34.19952392578125
37,2020-03-31,30.499267578125
41,2020-03-01,26.1
41,2020-03-02,23.4
41,2020-03-03,24.6
41,2020-03-04,24.1
41,2020-03-05,23.8
41,2020-03-06,23.9
41,2020-03-07,20.5
59,2020-03-01,33.1
59,2020-03-02,30.8
59,2020-03-03,28.7
59,2020-03-04,20.7
59,2020-03-05,29.8
59,2020-03-06,31.5
59,2020-03-07,29.1
59,2020-03-08,27.3
59,2020-03-09,29.7
59,2020-03-10,28.7
59,2020-03-11,28.3
59,2020-03-12,29.3
59,2020-03-13,28.1
59,2020-03-14,29.3
59,2020-03-15,31.9
59,2020-03-16,30.2
59,2020-03-17,30.0
59,2020-03-18,29.0
59,2020-03-19,27.8
59,2020-03-20,28.7
59,2020-03-21,27.9
59,2020-03-22,29.5
59,2020-03-23,32.5
59,2020-03-24,31.5
59,2020-03-25,33.7
59,2020-03-26,19.5
60,2020-03-05,24.2
61,2020-03-01,27.398681640625
61,2020-03-02,25.89874267578125
61,2020-03-03,25.6988525390625
67,2020-03-01,27.9
67,2020-03-02,30.0
67,2020-03-03,28.9
67,2020-03-04,29.5
67,2020-03-05,29.0
67,2020-03-06,29.9
67,2020-03-07,28.9
67,2020-03-08,27.3
67,2020-03-09,29.6
67,2020-03-10,29.1
67,2020-03-11,28.7
67,2020-03-12,29.0
67,2020-03-13,28.6
67,2020-03-14,30.0
67,2020-03-15,30.3
67,2020-03-16,30.1
67,2020-03-17,29.1
67,2020-03-18,29.0
67,2020-03-19,25.9
67,2020-03-20,27.9
67,2020-03-21,29.0
67,2020-03-22,28.4
67,2020-03-23,29.7
67,2020-03-24,30.1
67,2020-03-25,30.6
67,2020-03-26,30.8
67,2020-03-27,28.4
67,2020-03-28,28.6
67,2020-03-29,28.1
67,2020-03-30,28.7
67,2020-03-31,28.6
70,2020-03-01,32.1
70,2020-03-02,28.6
70,2020-03-03,30.3
70,2020-03-04,32.2
70,2020-03-05,31.5
70,2020-03-06,31.9
70,2020-03-07,31.7
70,2020-03-08,30.9
70,2020-03-09,28.9
70,2020-03-10,31.3
70,2020-03-11,32.0
70,2020-03-12,30.1
70,2020-03-13,31.2
70,2020-03-14,31.8
70,2020-03-15,31.6
70,2020-03-16,32.2
70,2020-03-17,31.8
70,2020-03-18,30.2
70,2020-03-19,30.2
70,2020-03-20,30.2
70,2020-03-21,30.6
70,2020-03-22,29.8
70,2020-03-23,31.2
70,2020-03-24,31.6
70,2020-03-25,30.4
70,2020-03-26,29.2
70,2020-03-27,28.2
70,2020-03-28,28.1
70,2020-03-29,28.4
70,2020-03-30,28.7
70,2020-03-31,29.5
72,2020-03-01,44.9
72,2020-03-02,30.4
72,2020-03-03,36.9
72,2020-03-04,37.8
72,2020-03-05,31.7
72,2020-03-06,45.3
72,2020-03-07,42.6
72,2020-03-08,29.2
72,2020-03-09,35.9
72,2020-03-10,30.0
72,2020-03-11,32.4
72,2020-03-12,37.9
72,2020-03-13,39.1
72,2020-03-14,36.9
72,2020-03-15,46.0
72,2020-03-16,40.3
72,2020-03-17,38.1
72,2020-03-18,26.7
72,2020-03-19,36.9
72,2020-03-20,32.0
72,2020-03-21,31.9
72,2020-03-22,34.1
72,2020-03-23,43.9
72,2020-03-24,37.6
72,2020-03-25,28.7
72,2020-03-26,39.1
72,2020-03-27,29.1
72,2020-03-28,37.9
72,2020-03-29,41.0
72,2020-03-30,29.6
72,2020-03-31,33.0
74,2020-03-06,26.6
74,2020-03-07,28.5
74,2020-03-08,27.7
74,2020-03-09,26.7
74,2020-03-10,26.0
74,2020-03-11,26.2
74,2020-03-12,25.8
74,2020-03-13,25.4
74,2020-03-14,31.1
74,2020-03-15,29.0
74,2020-03-16,28.7
74,2020-03-17,27.9
74,2020-03-18,26.2
74,2020-03-19,28.8
74,2020-03-20,26.5
74,2020-03-21,24.8
74,2020-03-22,27.0
74,2020-03-23,27.6
74,2020-03-24,28.2
74,2020-03-25,33.0
74,2020-03-26,34.3
74,2020-03-27,27.0
74,2020-03-28,28.9
74,2020-03-29,28.0
74,2020-03-30,27.1
74,2020-03-31,26.7
33,2021-03-01,25.8
33,2021-03-02,24.4
33,2021-03-03,26.4
33,2021-03-04,21.4
33,2021-03-08,26.2
33,2021-03-09,25.1
33,2021-03-10,25.3
33,2021-03-11,26.1
33,2021-03-12,25.2
33,2021-03-13,26.4
33,2021-03-14,26.7
33,2021-03-15,26.6
33,2021-03-16,24.4
33,2021-03-17,25.5
33,2021-03-18,25.6
33,2021-03-19,25.6
33,2021-03-20,24.4
33,2021-03-21,23.6
33,2021-03-22,25.2
33,2021-03-23,24.8
33,2021-03-24,25.2
33,2021-03-25,26.8
33,2021-03-26,26.0
33,2021-03-27,27.8
33,2021-03-28,26.5
33,2021-03-29,26.6
33,2021-03-30,24.1
33,2021-03-31,25.3
77,2021-03-01,29.4
77,2021-03-02,26.9
77,2021-03-03,30.5
77,2021-03-04,26.2
77,2021-03-05,28.9
77,2021-03-06,29.3
77,2021-03-07,31.2
77,2021-03-08,30.2
77,2021-03-09,29.5
77,2021-03-10,29.1
77,2021-03-11,32.0
77,2021-03-12,29.4
77,2021-03-13,30.6
77,2021-03-14,32.1
77,2021-03-15,31.5
77,2021-03-16,26.3
77,2021-03-17,28.1
77,2021-03-18,28.7
77,2021-03-19,30.4
77,2021-03-20,26.7
77,2021-03-21,25.8
77,2021-03-22,28.5
77,2021-03-23,28.9
77,2021-03-24,28.6
77,2021-03-25,31.7
77,2021-03-26,30.6
77,2021-03-27,30.2
77,2021-03-28,29.5
77,2021-03-29,31.5
77,2021-03-30,27.5
77,2021-03-31,29.2
3505,2021-03-01,35.0
3505,2021-03-02,33.9
3505,2021-03-03,34.3
3505,2021-03-04,30.7
3505,2021-03-05,33.4
3505,2021-03-06,34.9
3505,2021-03-07,36.8
3505,2021-03-08,34.8
3505,2021-03-09,34.4
3505,2021-03-10,36.5
3505,2021-03-11,37.2
3505,2021-03-12,35.6
3505,2021-03-13,35.1
3505,2021-03-14,37.8
3505,2021-03-15,37.7
3505,2021-03-16,33.2
3505,2021-03-17,34.8
3505,2021-03-18,32.6
3505,2021-03-19,41.5
3505,2021-03-20,28.1
3505,2021-03-21,33.8
3505,2021-03-22,35.2
3505,2021-03-23,34.4
3505,2021-03-24,35.4
3505,2021-03-25,37.0
3505,2021-03-26,36.7
3505,2021-03-27,36.6
3505,2021-03-28,36.7
3505,2021-03-29,35.9
3505,2021-03-30,34.6
3505,2021-03-31,35.2
7,2022-03-30,25.0
18,2022-03-01,32.3
18,2022-03-02,32.6
18,2022-03-03,32.7
18,2022-03-04,33.3
18,2022-03-05,33.8
18,2022-03-06,33.3
18,2022-03-07,33.4
18,2022-03-08,34.0
18,2022-03-09,33.1
18,2022-03-10,34.8
18,2022-03-11,35.4
18,2022-03-12,34.5
18,2022-03-13,35.1
18,2022-03-14,33.1
18,2022-03-15,35.1
18,2022-03-16,34.9
18,2022-03-17,34.8
18,2022-03-18,35.0
18,2022-03-19,34.7
18,2022-03-20,35.7
18,2022-03-21,34.4
18,2022-03-22,35.4
18,2022-03-23,35.0
18,2022-03-24,36.0
18,2022-03-25,33.6
18,2022-03-26,35.1
18,2022-03-27,35.1
18,2022-03-28,32.2
18,2022-03-29,33.2
18,2022-03-30,34.2
18,2022-03-31,32.7
33,2022-03-01,26.3
33,2022-03-02,25.1
33,2022-03-03,23.6
33,2022-03-15,26.3
33,2022-03-16,28.7
33,2022-03-17,28.3
33,2022-03-18,26.8
33,2022-03-19,27.3
33,2022-03-20,27.6
33,2022-03-21,26.7
33,2022-03-22,26.3
33,2022-03-23,27.1
33,2022-03-24,27.0
33,2022-03-25,28.0
33,2022-03-26,25.8
33,2022-03-27,24.8
33,2022-03-28,19.2
33,2022-03-29,19.9
33,2022-03-30,24.0
33,2022-03-31,24.6
35,2022-03-01,31.7
35,2022-03-02,29.8
35,2022-03-03,32.7
35,2022-03-04,32.7
35,2022-03-05,32.4
35,2022-03-06,32.7
35,2022-03-07,33.0
35,2022-03-08,33.5
35,2022-03-09,32.4
35,2022-03-10,33.8
35,2022-03-11,33.6
35,2022-03-12,33.8
35,2022-03-13,35.0
35,2022-03-14,35.3
35,2022-03-15,34.7
35,2022-03-16,35.2
35,2022-03-17,34.3
35,2022-03-18,33.3
35,2022-03-19,33.6
35,2022-03-20,34.2
35,2022-03-21,33.7
35,2022-03-22,32.9
35,2022-03-23,34.0
35,2022-03-24,33.3
35,2022-03-25,34.7
35,2022-03-26,31.8
35,2022-03-27,29.2
35,2022-03-28,30.1
35,2022-03-29,29.3
35,2022-03-30,27.3
35,2022-03-31,28.3
37,2022-03-01,29.0
37,2022-03-02,27.0
37,2022-03-03,30.0
37,2022-03-04,30.0
37,2022-03-05,29.0
37,2022-03-06,29.0
37,2022-03-07,30.0
